x,y
-626.0363629397284,-1963.8436130009163
444.20573855671154,1398.1365436384851
-159.1872235026337,-497.5426909431555
1161.933776783792,3653.02584443236
594.4174632786509,1870.1549565312303
941.1623888950968,2959.502639204717
-434.8101874713204,-1363.475919578659
-261.6640847889352,-819.2677372023946
956.3282820470063,3007.0510919083795
313.9143333903144,989.1149017914538
-364.94111013443273,-1143.9022535044107
826.5893987604348,2599.2627477550545
-161.77550538813767,-505.44578375410475
688.7033486141256,2166.5342086687842
-356.54202424952507,-1117.1415584841486
661.1399226310814,2079.6981207879317
953.8948204280535,2999.5753307948653
-727.9612037183189,-2283.997627310813
33.5034622059953,107.82362616695958
-165.762581434921,-518.075716345644
-820.398486536028,-2574.4921481465253
-100.53900664918788,-313.30089492485587
-845.726337412159,-2654.3102991067994
-144.16873375510013,-449.93406516140715
-282.9031720550873,-886.1105182570964
-961.1557804990579,-3017.040019984743
-370.01229444878703,-1159.9746546622396
463.55773242706016,1458.7733313021456
-674.7379730779799,-2117.1112135578164
634.8694838257638,1997.1510881629945
303.991004758272,958.0068822163299
537.3142231646594,1691.0172581880256
136.84697482721148,432.9332715488044
-1017.30699212187,-3193.3287126544465
-741.629686220206,-2327.391067937605
-737.1023902445414,-2312.7456574213434
-448.1614997012536,-1405.0066450651652
-103.78744963263031,-323.421050712708
-129.60911635449682,-404.19221550855764
1148.6659273868916,3611.073056504257
-742.3979187731802,-2329.758964223031
1138.1479661456528,3578.602554342395
930.0489333196531,2924.686258737292
960.1946126361828,3018.9782194418544
584.3520919134877,1838.6229388903932
-705.2463887705138,-2212.9118336339275
-729.5613259712243,-2289.1383444260086
933.0961989900958,2934.3050368628437
-857.0196335614677,-2689.46191650129
645.6543794949777,2031.2903238694444
-915.3928958201876,-2873.34395671625
1046.0034159015472,3288.889794981673
958.7349489545013,3014.910793553694
-717.8841398562611,-2252.680826290643
-1101.170758644676,-3456.451840768781
226.79744059385683,715.0926093066721
1155.524123772971,3633.199678707422
-283.70122968656176,-888.5792358104426
186.26152539145727,587.8177804175596
56.90116295485455,181.47200067356422
43.923593015092486,140.7022327094881
-233.74642994540415,-731.4616333197671
200.40892774086805,632.2685324833928
113.50117894099536,359.37462978922974
-469.7058353130271,-1473.044267972847
910.1850540427122,2862.3462977736476
252.94258042446145,797.1964290773068
662.8206815329344,2085.0181813542167
-405.27583831063356,-1270.4135290152553
158.99154028839558,502.4581727092158
-133.46561305637982,-416.54722117855084
300.96766294573484,948.0392820475072
228.66472714453445,721.0067473275097
723.2180845031223,2274.7818476490893
211.88446137501734,668.3550196094701
-1046.3840315739985,-3284.8813176816752
-226.33424557294597,-708.6013099258474
486.1672294679591,1529.926147853772
-599.9675644850763,-1882.3941203930272
-238.70798021856302,-747.3991914114085
-1118.828701957874,-3512.1688317768567
702.9526662509513,2211.0993758212785
1124.9273231887532,3536.627078161992
-648.3228618677996,-2033.95486416838
-422.1453441714892,-1323.5439955688582
186.2262541904668,587.7825372574979
-324.6128704887645,-1017.0775134441514
851.6619540886073,2678.1488112207676
721.2438908836872,2268.288227439862
-1053.112509236489,-3305.494332638794
-249.26462958715447,-780.2411001880556
1209.7532065912753,3803.012982551553
126.3325489338895,399.75396000019657
-1105.1502301333169,-3469.028241722465
-271.7311877984483,-851.1169080755187
-227.52649102026427,-712.2698822662339
92.52002448976123,293.5114068681033
-1211.362538478798,-3802.6705314867827
-65.33832385990128,-202.3880400848098
-974.0045284356972,-3057.1290087322395
-231.4938924981299,-724.6864521405462
925.5713956323104,2910.3406509363085
803.8961290546937,2528.5172722562093
-303.17962325821037,-949.6394570436582
-929.0624132779744,-2915.7666349781744
30.010060137778513,97.26565416594
6.090886890591163,21.84260848910113
905.0155801285358,2845.7156637937564
823.8990188928968,2590.8310920266413
-43.032227379664235,-132.7614656262376
465.51116112339383,1465.2363446781355
-1159.847075611217,-3641.2348184445423
309.9037211029354,976.1537879197131
-604.9904938577097,-1897.7163456768556
-523.1109643396348,-1640.8030633873586
-523.967675564253,-1643.5898060611798
-1094.897984871121,-3437.2850238719125
-1082.8871127640884,-3399.3837261130006
755.8926019558767,2377.282500414876
-601.7531295610323,-1887.8316386395493
108.78329839524152,344.632290942624
-1210.1363963976498,-3799.2555042543227
1014.6660269193776,3190.4123676814447
1160.8140786052552,3649.718729301822
460.8070694808875,1450.3989387424292
-181.60843744561978,-567.9296804354775
-153.80896272201224,-480.3146893225335
515.8675035428508,1623.4103351047554
652.5982861249502,2053.163874133514
-755.1494469634335,-2369.5960429579336
-106.3446472621522,-331.6245199041516
454.5905938584611,1431.120488864939
-1127.018622971787,-3538.0529928517476
369.16937093568254,1162.3780084712955
-740.3284591361286,-2323.1287257506197
-1088.3964988461814,-3416.7695171964456
1214.1098771041566,3816.8425469915223
-933.5639596910983,-2930.231654735881
-101.88509218078298,-317.279904336299
800.7296270474241,2518.11094210861
-282.65613966478907,-885.3337437789164
-496.4547578945374,-1556.682217172037
-674.6139977018855,-2116.9199859033447
-330.1377301658261,-1034.164974834243
-278.8202956130361,-873.2557415588725
601.5216483555272,1892.3227398520066
-778.550558081509,-2442.9487833334347
-1212.9365941770682,-3807.57231793437
-24.211774031947435,-73.58375196220209
903.9380084694849,2842.481168327741
273.07138090542816,860.4907418311267
87.58517923346454,278.09156786237634
-619.7006747238822,-1943.905790398457
-534.7455578669359,-1677.1357027787246
-446.3793228097891,-1399.5461661813367
-584.486434200237,-1833.7915537450554
-1204.413736912602,-3781.3525140455818
583.5648264296125,1836.2695256100424
574.0384243675211,1806.1284443133268
-491.5846327881758,-1541.5930071758141
-505.0195244874858,-1583.9222564605684
-1210.7123063883953,-3800.892302174764
-1171.1145622911047,-3676.312314354226
-220.5648900506392,-690.455392322542
583.407917478896,1835.4763828073678
-29.217522295603814,-88.81267114517928
-1043.8818026227684,-3276.6310374086124
-225.75296434835045,-706.2474991630158
162.19672818512458,512.4974579954459
-1044.060242292375,-3277.4411652257127
211.39463476685881,666.6183451318154
1019.6243915370923,3205.808302385144
-8.681813432919284,-24.27740469724258
-338.7188426469274,-1061.2059350145616
-1076.2629105861008,-3378.6184900889316
-917.5108604420116,-2879.964375096842
958.043259189112,3012.284289387692
740.3697100297485,2328.5765813967478
1209.6930528295447,3803.2200023066694
742.7794773936423,2335.9897807203447
816.4608054796424,2567.7591918087332
-1022.9868985010115,-3211.2418430786634
-543.281531110115,-1703.899644488017
16.308462813268385,54.24148955257144
318.6596278702864,1003.6301599611588
-430.85513793050444,-1350.8026906668752
756.2205834704756,2378.229185227562
-78.91031994433176,-245.01333028487306
1139.3242456068,3582.197053829566
-614.3681803643248,-1927.1848743255682
-400.26103152120885,-1254.4751773589842
-1167.2159699917331,-3663.9940481049375
291.33378700980336,918.1519015910611
981.8112883134254,3086.9328412067316
-300.56749533326206,-941.7579874241449
99.8336301392715,316.1827111936768
-346.1366548592508,-1084.5615040687883
-739.0002577826335,-2319.0114468432143
-1189.40021246585,-3733.828739090489
174.26658751856272,550.3995526584505
1017.0562138001543,3198.02345121817
-910.4334338414411,-2857.3964329971213
132.41863339125206,419.0181107002713
-628.0255395880985,-1970.3952230025345
245.07939042379806,772.5216958960801
218.55369561205922,689.5336766258329
659.0585319543076,2073.026865867883
-957.9487330676975,-3006.544872493298
734.2261381819632,2309.580210409815
738.4972785381794,2323.0141206175317
-370.13690481222886,-1160.3897414175112
-914.4685051497105,-2870.438042368041
766.5115297947428,2410.8661810427166
-1129.2628487447237,-3545.1698313475176
959.1727510789532,3016.016138489472
-787.2869769841373,-2470.398548223272
111.92933074454417,354.49443637839414
-1032.4834873559225,-3241.012961065548
572.3172729430487,1800.868543486126
1188.4359185265678,3736.156093854973
-1131.0313620750774,-3550.2222646083355
-927.5489155466322,-2911.3059379613564
-311.431241579583,-975.5648848442362
60.43888087083609,192.81015200445717
384.3890425780322,1210.3463709400876
243.9512620244887,768.9351052589266
495.48877803228896,1559.42970060986
-960.7580729033996,-3015.5194380469325
-545.4945772848597,-1710.8237803080922
835.9986517869199,2629.0286316040288
-472.4972769474629,-1481.6321736473985
-827.9778925448488,-2598.3827006803363
-1059.8787306163251,-3326.723436140626
193.4476840548726,610.2389701383481
-391.37874325061927,-1226.8894520948015
-451.06078388045444,-1414.1440463380045
-1029.413054468745,-3230.9803063786862
127.48838352795454,403.297072621012
-229.0332168872471,-716.7382488682679
-1012.7707780486583,-3179.1275801878523
-464.72257220079933,-1457.380610277669
518.2386884015727,1631.044878740443
953.4081017522933,2997.779443824391
1007.8761813911902,3169.303285097137
-767.2342593354545,-2407.441629344586
112.72943291383855,356.9513344551235
-557.9909434660537,-1750.0767491393115
1135.3589615519736,3569.3544830580618
124.3380222872947,393.6343391953999
746.6565982525956,2348.451684405482
-52.9027700894044,-163.50291956861216
834.8835474678186,2625.642982169648
-650.5188883804617,-2040.8570993254177
831.5381013581671,2614.772903022306
-420.9406306384678,-1319.5348957889155
-1198.7474808661952,-3763.1452000598365
720.7164603456591,2266.9628004976157
1051.604768353939,3306.1343215347474
987.3880922112409,3104.3962497915036
1087.764205696615,3420.231299290099
158.7583036721175,501.17238593194276
775.5379942474233,2438.878548377284
673.448393604866,2118.5737672461632
531.9742811595165,1673.8950908850513
-974.5411056401268,-3059.18676995631
-632.0942644527731,-1983.0490125209765
-590.5996074368253,-1852.5256146370566
-661.519024995325,-2075.474748014819
389.3135474004792,1225.5322497805992
-12.912554680613024,-37.73024859016538
866.4473807751822,2724.4946911641473
-194.4601391683066,-608.1483232638625
366.9461332295586,1155.3625880506572
-1136.9065217266805,-3569.0515530971197
410.18504249151135,1291.4524201095649
862.902762223536,2713.5985785830576
500.0981003806713,1573.6189322953396
-61.01745744236956,-188.8308802826673
-1143.2796330304793,-3589.213286017942
1076.709904270494,3385.1740181039577
733.8440950531359,2307.884790799976
483.8177371976013,1522.6196745545492
614.3278278037102,1932.4445572918175
-1107.3273824979087,-3476.1050676011055
519.0086444397069,1633.345682421297
-1032.6398875842951,-3241.3256096398677
-476.71319535353115,-1495.108474612328
-963.1462889907399,-3022.8068635328755
600.1184662728308,1888.0899637027949
-781.3699916603247,-2452.270409932402
552.2065909653342,1737.3320226054689
-500.0486723428105,-1568.034407711988
86.44163164413517,274.2229125138999
-395.09259213300527,-1238.6934541269625
-519.6292382991016,-1629.9490408362892
674.1249997594666,2120.3732073053507
1226.3164682725367,3855.511293975299
377.08173189578474,1187.5682112263075
-724.5136817536155,-2273.6691723743193
943.9397265021472,2967.918699354584
-405.9364048741423,-1272.3142699627597
-1024.5041867234054,-3215.6430559424302
-935.2572501139177,-2935.2506778806323
1191.2320944502226,3744.955285025676
-498.07260169501524,-1562.2765523787168
-713.3727105675702,-2238.7017565701235
-389.79333476054563,-1221.7919563056196
-1072.2183824676079,-3365.6231729749074
816.5378686542566,2567.6529594467297
811.7759855208243,2553.0723169239736
-33.15773629511759,-101.5482025401225
319.400770549633,1006.3998411508695
-347.43717514470006,-1089.079332419722
-179.07972707323424,-559.9086986017535
-1074.6863986192411,-3373.5399295771585
417.2083574055856,1313.699230610486
-1196.3568160492919,-3755.60135544961
-379.992378840786,-1191.3108693318727
829.982890769798,2610.161838334148
-718.3429677179637,-2253.8416266488066
-757.772176178554,-2377.6179964378666
201.2147458921464,634.8087997808484
-422.4034148092619,-1324.256408157799
-406.9563888150455,-1275.648604147619
-80.23157084862149,-249.42921401874526
491.0521079569979,1545.5108216620918
-791.3352655487108,-2483.597845922492
-114.7592538953667,-357.6415055382208
911.1562853797697,2865.257149785946
-300.05724445346516,-940.0283981673567
-786.2736990349847,-2467.2885344397787
433.1988226714035,1363.363784294721
-1225.9281367798042,-3848.650484523442
-88.88870060608369,-276.4444821813168
-174.73020911713698,-546.2058999136065
982.031426002267,3087.6664586148727
-1027.3229375463902,-3224.43024950541
699.6891949884624,2200.645673514145
1165.2771077466225,3663.7387656200767
-428.3366887267183,-1342.7367756820886
-187.97476595497318,-587.9373773876551
-333.78227472471536,-1045.9167307147095
1105.5855919353464,3476.0629342492653
181.12660727606453,571.6660914875696
-4.15611976118735,-10.581725940996268
-468.63959241631306,-1469.7543580843628
-973.1848439627067,-3054.806802892637
1081.8624152086927,3401.222951026442
436.1339740773217,1372.7821929385414
-1117.1786389087986,-3507.0373410530046
1061.128458723672,3336.277530843603
-757.0377665617825,-2375.389975898311
84.53679358081406,268.43661181057644
-994.438504226719,-3121.5325045148766
-462.05701407118994,-1448.9175079540894
-613.9406187057266,-1926.1091144229047
-850.1950468271847,-2668.257798665773
-1019.9544382758423,-3201.8405825396044
864.4825937592495,2718.678461893815
-1082.828191181593,-3398.8024117011287
116.11968265888007,367.2751291377696
322.14805169468815,1014.6214999127004
976.1459134563103,3069.298492733933
-57.35938341047312,-177.50729949477451
-1074.219903730731,-3372.169812907722
-567.7972948726523,-1780.8531888893415
95.70672637251938,303.1966839346015
-286.2090145380761,-896.1755658543887
384.2551614054314,1209.7936246533227
-525.8016885041002,-1648.8569079822294
786.0724125919461,2471.9812139305122
1198.0482685615862,3766.5368520211105
1116.3464048536944,3509.7957579297517
441.7689032580023,1390.3832094752383
-922.6251119011739,-2895.901011906101
-884.1859486613065,-2775.1724347403388
384.9520499733651,1211.9673274673967
26.961070216431594,87.51598165482044
1009.9657155322983,3175.845853615567
-527.6135114290332,-1654.5666010260545
690.5400370692726,2171.859515006412
885.5025605703635,2784.5706258587093
865.7575627743544,2722.6793906194607
-877.9035012304888,-2755.2316639325886
-864.2637553052116,-2712.233117112526
403.903820122693,1271.7053852790843
101.44339280512166,321.14411334960346
744.1687973656984,2340.3356574488403
-463.03209963571385,-1451.8635910341711
-479.64777001572486,-1503.881049623836
-241.84243944079756,-757.0009645750024
419.01164540907695,1318.9183324638184
846.5748793725966,2662.542040670971
1098.8560737019966,3454.615211697365
-913.9564995562336,-2868.8362793966025
-206.23768628181716,-645.358587766517
-821.9475128679389,-2579.6772630987252
1080.6191386795606,3397.327910326404
-658.3242774624741,-2065.265655157608
885.0929495849821,2783.0304657186566
204.19520728136845,644.1685998755407
139.75141465835802,441.87899790266346
418.5134530557339,1317.4939189520717
1153.8173964836221,3627.6442929725317
590.5101910601633,1858.1247390212695
963.1932164731454,3028.7579041504027
938.307331515123,2950.388111000359
-1134.9356915244505,-3562.5532020516694
791.8701354017217,2490.718263471097
-87.34682785170955,-271.7451086203189
-1000.8194309236437,-3141.747192841557
1030.4583878798853,3240.20767396981
-1071.0418060369188,-3361.941940360653
-1105.8037095012498,-3471.113500388344
25.763842607641628,83.41759592223332
-1175.829284189418,-3691.044328126091
-298.94732889524374,-936.6362455964929
-472.3089796764802,-1481.010797764357
-14.348227981133185,-42.281379870040325
351.90398502064573,1108.1504873544864
-723.4221796082631,-2269.839309499704
947.092996522445,2978.0651136485285
-327.7743521897075,-1027.149738858718
-37.345483848346376,-114.80080526347363
-237.34511245985445,-743.0745041406501
-515.3166885689445,-1616.4070549802163
350.80704154071634,1104.6702495288778
-1052.3082521216638,-3303.3602400099203
-404.5845245161885,-1268.195809562562
-154.40200351726696,-482.14840969574317
-1108.3376730025432,-3479.330699733509
952.9268255082031,2996.4221313113662
369.0653532278699,1162.2781215233658
-648.8936599551196,-2036.1173010056136
512.3794585542722,1612.3770466353549
-411.0899796644131,-1288.5006104870272
-572.0792597843874,-1794.4499336547458
1092.0317911781872,3433.513647025421
-490.34973458456756,-1537.8576324270352
-211.6366436589459,-661.8998145322666
-128.2261000176782,-400.06332425511636
-919.6809156129391,-2886.315955342263
794.6802632165667,2499.4109353555646
952.5782818637125,2995.365203033187
350.47416466357646,1103.7001042648355
-284.0305111156679,-889.8600400544511
-890.0177712964405,-2793.0990793101614
-411.40839376558677,-1289.5133195410092
909.6080290492193,2860.4674973696992
380.51184224188154,1198.3050467617645
-786.4113111216459,-2467.8404173053596
-775.3839566077938,-2433.2978232744276
-327.6905981985545,-1026.7338447589154
-1031.8283679969065,-3238.776339678582
-704.6924286493829,-2211.221505014751
-5.283905031043653,-13.717588664408126
909.5580868716322,2860.1429192892097
561.2410467026375,1766.0369291329537
486.27989098674425,1530.2760022588368
411.16236976974704,1294.2137777725547
-919.1681787088645,-2884.6819181261603
735.5152731445746,2313.2515950861984
1030.8991324409799,3241.225020163343
-755.4328613045096,-2370.5695591986505
-636.5240821613755,-1997.0608832606388
-804.0890381952458,-2523.1754422324966
260.41272611165914,820.9832853535262
-766.9615322584767,-2407.0463053805793
883.255204718926,2777.751130585854
-1011.9466042265158,-3176.661835719236
516.8571172765804,1626.4615622836582
-355.2185822367862,-1113.175431668197
-326.1934668069834,-1022.3080404541878
-458.13760870200315,-1436.4165846042579
1203.0443952053163,3782.3020063570802
-196.22823987050774,-613.4601614157754
-864.9828315055913,-2714.409215849429
-291.61697681195017,-913.4268758350096
-117.06357964863211,-365.18279544899053
277.5394885015666,874.6035234462695
-369.67308827093984,-1158.7594497273403
1189.8447659156004,3740.8288670137304
-335.8746542890666,-1052.6080956487222
415.1798125302014,1307.1907940550602
-28.81348772956173,-87.70398965850141
778.7783635335217,2449.239306148287
-131.68038764629594,-410.7612817065466
946.8107511133352,2977.356866535777
-675.2979489335172,-2118.5128821228145
-369.560961529,-1158.0467961014906
-1135.217511476873,-3563.568059047916
1047.935414885156,3294.8991725747765
-796.9608281619447,-2500.986651744234
607.94387587336,1912.805846625715
912.4483450958253,2869.260774324681
-900.6733533650113,-2826.738331527505
705.9898826906307,2220.7269975407344
-644.6422803928655,-2022.5036542583132
1170.797853790048,3681.1545752307366
-287.688683413918,-900.9689865617629
-975.6656261402348,-3062.344752703521
755.5588341480241,2376.1488083091685
269.093760466768,848.0167334535078
-355.49668120772617,-1114.1566963837358
438.85410727575464,1381.5608566720305
889.5913601245828,2797.5385981162744
-1179.8416444408401,-3703.821615330203
557.700438264161,1754.748454042712
-1091.8591600517493,-3427.4214847408157
351.6437614712098,1107.4375183852571
-760.6089694298774,-2386.7163068378845
785.1186176478029,2469.007023893237
1145.8152718978831,3602.392509597621
643.7738880670785,2025.0539652586292
-713.4557790988117,-2238.8400674981626
452.31750406001015,1423.7396549835519
-1012.4320511506753,-3177.7542617274444
-525.8289120900258,-1649.19716325885
528.851818851654,1664.0558724306775
-1057.350055755334,-3318.9953111906916
759.4583510025109,2388.747730757656
-944.9125964810679,-2965.7771634025876
-322.4772129645187,-1010.2772652312693
897.8254501216195,2823.098976661773
-114.50021931177514,-356.9508170399562
883.4116713121189,2777.8194102884827
637.3284498513588,2004.7693557439613
-4.546021214721729,-11.61784016884675
179.3499554807105,565.9513906489746
321.61002961653514,1012.9423800825331
230.88351827085728,727.9753304692916
-333.6573985116869,-1045.2655415210374
-5.012790516491942,-12.870275136431454
-276.23701207770296,-865.170517425569
-5.359628442105433,-14.341429683800568
97.69944958079736,309.6409886992191
931.8958358286758,2930.574802115787
1178.2964387493375,3704.3752643956245
-797.112552117718,-2501.273561541115
798.5511229007783,2511.4091518799833
376.69740807158485,1185.943797143481
1116.5882518688684,3510.3116987610674
-123.98174590454887,-386.84868152131907
168.68672800152348,532.8922800827048
853.0756384598651,2682.4413191314243
662.9418880687084,2085.5064595887566
-891.0841122732504,-2796.5518549145
1080.5735500541066,3397.561854321709
356.1359350600403,1121.605010311189
0.8752356078704447,5.4948970923756795
1232.2379338863611,3873.7053919297196
-1183.8440821972729,-3716.158915699896
-869.6188430078421,-2729.0928106574497
-1156.8423129915454,-3631.447495373329
-186.58336728361292,-583.6478968786864
576.9024351395773,1815.0458038294605
-1078.007640551345,-3384.228301825435
185.66897142783571,586.2541197688616
-365.0728473033984,-1143.8994740770859
596.0801927069932,1875.3776074487391
-467.7785965555141,-1466.725563840434
1089.2238923035577,3424.806498828252
-952.6741907953078,-2990.3589242782664
-54.06481213608912,-167.0213596935663
-1009.0824883712376,-3167.269441624479
173.25337237947247,547.0812888773688
973.5325444911118,3061.427384656806
978.6744468829636,3077.1020159266454
981.9014692539756,3087.280092354612
-557.4719199967883,-1748.7923217916434
-869.7188461247989,-2729.4106078439177
-880.7706265587703,-2764.5879052623304
832.024198419832,2616.3230069037063
-5.203392693636909,-13.742041044319484
689.3507436285058,2168.608948807449
632.3337934055484,1989.3819010095472
-277.0545594693266,-867.7400020373949
-954.3197899204964,-2995.0686341403875
894.8818817160185,2814.038409828242
232.59572558799476,733.5904306180504
-744.5511455603868,-2336.5178448865977
-861.6344782132453,-2704.1210652152595
-684.1325706945585,-2146.5378904290983
234.60270998057254,739.9885167515176
-680.8423848448344,-2136.1087561571444
47.6815271148328,152.64713258695537
1102.7443883015437,3466.882945120003
-1193.1288341323311,-3745.8610065593675
1108.9849019035457,3486.531090485609
757.7998313764926,2383.3443690446907
-623.0143949311987,-1954.70274988595
-161.88913692397483,-505.80634239983505
561.6786032954446,1767.2603636627769
27.508088276408994,89.28861170775977
255.42620290095056,805.4335238081062
844.0730448378844,2654.4607362657207
-766.8015373500734,-2406.190388315171
774.0044878085943,2434.1109458256756
-204.78410035157228,-640.807086790452
-203.7954124572047,-637.5956987901366
1123.1369504760864,3531.0791985350497
350.8798825882475,1104.8032142726727
-245.26188239730217,-767.7682672075205
-807.0172821783584,-2532.3179025380605
-766.5382853255508,-2405.149809187966
585.4767529878229,1842.089233135199
-819.3733170811731,-2571.466331217246
1215.6543665166514,3822.0604776583864
840.2673029017021,2642.5562542649404
204.1453771274098,644.3491946202072
878.8293350928069,2763.462524339349
-1190.6037626150812,-3737.9629994873203
-265.9164742478433,-832.5096596542555
-43.229606303896446,-133.36149494489604
-619.9900315975547,-1944.9128607661892
61.45756379908134,195.67485371808266
491.3366702664553,1546.359202598314
474.20608212121607,1492.328354246782
-1050.5621767564292,-3297.837713822345
-544.9729581506793,-1709.6063072521863
-71.5318872738143,-222.20674933405945
-817.6401875157259,-2565.9308028475994
-112.29120334930616,-349.9812874225774
-1077.6775959972028,-3382.6865300260074
-553.1628903892436,-1735.357037992312
754.7626962043574,2373.9974609397873
25.054895494388166,81.46266157251522
-965.9734338417218,-3032.036738364237
-503.9081384278614,-1580.6347854992416
-37.854021557111295,-115.94141721604812
682.6122614096645,2147.185485468098
226.8091428199965,715.1035536048586
-1055.1900033437967,-3312.453891248679
1180.9482841041806,3713.072310883719
1087.9905035063384,3420.7554632986976
505.2826958598224,1590.3725448300218
89.64090431258778,284.4632973737859
286.1487439699484,901.946269290394
-1152.4802435661188,-3617.8716877941274
781.6769480053398,2458.4390004968377
1150.7428536781135,3617.785964400326
213.6440106692475,673.8595631988967
142.14173390567936,449.4885800220851
679.8149016532221,2138.2301287320047
-31.17102632118276,-95.41116076104386
-1080.0379815944466,-3390.0482459119808
574.8169847966484,1808.5162060027578
826.8075706808422,2600.0796421398272
-1162.3473216018172,-3648.614024880286
557.6235251001846,1754.45850953079
744.6578004023992,2342.125837954443
-553.2750489857319,-1735.6040081169992
-817.314393196237,-2564.6672995090994
1128.8315390221405,3548.8542233259955
1090.3071522488874,3427.898199630512
313.6026200710364,987.753776830986
129.35457607586608,409.3743304670305
459.4813774448411,1446.1365598709663
1146.7749962874898,3605.125654116846
413.46383464523774,1301.6649853985118
75.6396589934134,240.27855534336896
346.5595928194833,1091.4466723968899
906.1465007600217,2849.391476439754
-141.08329604982717,-440.5055994666947
-372.39310242981867,-1166.9948446210735
742.6965138907785,2336.125569084852
-388.8873784493493,-1218.8903949921755
-285.1872548387161,-893.1646949229902
-771.5412307826404,-2420.9726127453405
-1088.9339462977973,-3418.303572515367
198.53123444582178,626.2013463868603
531.1754880196127,1671.586179282718
-310.1108059373584,-971.6762930081413
-846.3222065566947,-2655.9987318845147
-109.91520473110202,-342.71829371820996
-152.36579643469966,-475.73206486654135
541.0605564016956,1702.3226523509977
-436.2756573339792,-1367.8748383514273
1100.3643764458068,3459.8575797836047
626.2295596061084,1969.8378110508565
-820.1593110401933,-2574.0080112717546
-937.4711512673109,-2942.175791758235
-374.8391058084752,-1174.9478569235246
-845.178351526652,-2652.5623937161654
623.8900369960398,1962.9184078727199
978.7344746655542,3077.3675410263368
-1162.8468192293706,-3650.7500359629516
-1051.0081972189603,-3298.870969401452
752.5933677702499,2367.2301704578945
-163.5979676046878,-511.224536936143
-538.9919273194224,-1690.6733082756757
-1196.7481930078864,-3756.8491339386383
-696.7159288656685,-2185.8902454398103
-246.18985261678208,-770.4915094254984
852.0985543413252,2679.520871928536
661.130358387342,2079.666281703444
91.72369257793532,291.02607057695224
1068.0163726784915,3357.877304415087
1054.1177383736097,3314.2533145548077
847.882081425402,2666.1551292111167
-375.20481370241424,-1175.7378950844393
-695.8632157113433,-2183.266925038258
-735.7312254926163,-2308.413224843861
98.94008097634533,313.71490540931336
-218.97563828492315,-685.1850600629078
658.5975563159732,2071.660861136403
-1087.57013974375,-3414.0247835813766
-897.8834124948331,-2817.778551246581
607.653336028715,1911.8304214741436
1028.7295381167041,3234.4377477427633
965.3916298255322,3035.653611691953
711.4082971910185,2237.9615712133477
-1198.5589796157872,-3762.7761219007457
-879.7404643990548,-2761.0871322562202
-820.4239480971069,-2574.6193575323973
-689.1684262231936,-2162.6449754183404
917.3291287668538,2884.6167962565287
-304.54344042716355,-954.1236913099596
-1082.9588980245985,-3399.6764919617863
1108.0526056794138,3483.521171092575
151.5680076303229,478.59731969945204
978.9734076967301,3078.524603508513
1097.160061535208,3449.718526895069
1142.6391174034056,3592.300867649981
709.0511167708771,2229.9778126852307
789.6584483204463,2483.643605894205
347.4695159118627,1094.612743626974
654.4097846407212,2058.7259784091284
-524.7239226717979,-1645.6892131897675
143.76761669970568,454.1857589490316
802.2822406978578,2523.1655554173853
934.5374686262757,2938.3847673452765
-98.76470432978675,-307.8073446318272
241.42580033065138,761.4180716771756
1168.2209283216691,3672.784273759058
-243.6914050382505,-763.1334955098731
115.77042569859786,366.2929064266398
890.7045577000397,2801.1445636168874
-1015.2904488959489,-3186.7245271553716
270.87485324213986,853.6019351494039
-781.7250983398401,-2453.076088643818
-368.1622801910868,-1153.7609596658501
-350.84587600450607,-1099.4642446288972
-135.41022790512912,-422.8183176017956
445.56104239086653,1402.2933532009174
757.412367798256,2381.934504423751
408.0448666264981,1284.6487341857471
59.17672631882332,188.45956117253704
-792.8249365866467,-2488.2148314443157
132.43101302974446,418.9619449240368
1183.9644736723021,3721.9802392221786
-465.64404530684993,-1460.0243571025953
-676.2790290244698,-2122.1149704132263
-312.0496397087209,-977.4389376651721
747.0125349589797,2349.27835336351
-831.4764083970607,-2609.3677759055618
243.54831993180315,767.6039779185762
-920.8090293225116,-2889.9074436880032
-1098.2478535643538,-3447.6387270974114
-62.77588108224248,-194.44328866991881
-685.1784879081338,-2150.0595250345755
-796.0683956787248,-2498.347152539081
-597.2904975902065,-1873.4445662282233
989.296045294675,3110.7697638050386
743.8020748377699,2339.19151657195
938.6030261929607,2951.6235226373224
-925.5171449167249,-2905.118057674624
579.97650370846,1824.6181398591068
271.9735945266217,857.2248382752175
-73.15179047933066,-226.91926056636692
-1195.592853481564,-3753.6064841357793
-555.21724452878,-1741.3218394733574
-661.4922294248012,-2075.477198236204
-343.2261192739025,-1075.3383826716097
245.83430479187982,775.181508625307
-736.9306535487434,-2312.5040153304117
145.54997911011617,460.0000075604352
450.43660515382913,1417.7767218210165
1029.719254245461,3237.5107962864754
-240.66459134930597,-753.0854365544358
-135.8746906128055,-424.2201400131568
-296.0417009893461,-927.3424098614256
-469.4080342012617,-1471.9118784258096
-7.8816386076605705,-22.026649545670097
213.0792877838453,672.2756075277863
-1108.7832431598954,-3480.3750640416065
-915.6268404375813,-2873.706087853249
-781.9719824470742,-2454.1031359581284
-621.2043689288067,-1948.7118060412347
-878.981030264594,-2758.906949840102
930.502244389049,2925.9123364502225
364.71353156747233,1148.5405053617008
-831.0893934060059,-2608.254370565184
-445.83320097549836,-1397.9854396126962
175.8434359754722,555.209510606129
